"DateTime","city","country","shape"
2008-10-31,"gurnee","us","changing"
2011-12-12,"hackensack","us","changing"
2008-01-21,"half moon bay","us","changing"
2001-11-20,"halifax (canada)","ca","changing"
2008-06-12,"hallsville","us","changing"
1999-11-17,"haltom city","us","changing"
2008-03-04,"hamilton (canada)","ca","changing"
2010-08-30,"hammond","us","changing"
2009-08-05,"hampshire (uk/england)","gb","changing"
2006-03-11,"hanau (germany)","de","changing"
2013-05-15,"hanover park","us","changing"
2012-05-13,"harare (zimbabwe)",NA,"changing"
2000-12-02,"harpursville","us","changing"
2002-03-19,"harrisburg","us","changing"
2002-09-13,"harrisburg","us","changing"
2004-06-04,"harrison","us","changing"
2011-06-12,"harrow (canada)","ca","changing"
2012-11-04,"hartland","us","changing"
2012-09-24,"hartland","us","changing"
2002-08-28,"hastings","us","changing"
2011-08-21,"hastings",NA,"changing"
2009-12-12,"hatfield&#44 hertfordshire (uk/england)",NA,"changing"
2011-01-31,"haulover",NA,"changing"
2006-07-16,"hawesville","us","changing"
2005-09-02,"hawi","us","changing"
2003-11-26,"hawks","us","changing"
2001-11-20,"haworth","us","changing"
2000-12-02,"hayward","us","changing"
2013-06-02,"hayward","us","changing"
2003-04-22,"hazel","us","changing"
2008-10-31,"heidelberg (germany)","de","changing"
2012-06-20,"hemet","us","changing"
2007-11-28,"henderson","us","changing"
2008-08-12,"henderson","us","changing"
2008-08-12,"henderson","us","changing"
2009-12-12,"hendersonville","us","changing"
2011-03-23,"henrico","us","changing"
2014-04-11,"heredia (costa rica)",NA,"changing"
2004-12-03,"hermosa beach","us","changing"
2010-11-21,"hermosa beach","us","changing"
1999-02-16,"heron state park (between dulce and taos)",NA,"changing"
2004-10-27,"hertfordshire (uk/england)","gb","changing"
2009-01-10,"hialeah","us","changing"
2004-07-25,"hiawasee",NA,"changing"
2009-03-19,"hickory","us","changing"
2005-06-20,"hickory","us","changing"
2000-12-20,"highland park","us","changing"
2003-10-31,"highway i-70",NA,"changing"
2005-11-03,"hillsboro","us","changing"
2009-03-19,"hillsboro","us","changing"
2002-07-26,"hillsboro","us","changing"
2001-10-12,"hillsboro","us","changing"
2005-10-11,"hillside","us","changing"
2002-10-28,"hilo","us","changing"
2003-11-26,"hilongos (leyte) (philippines)",NA,"changing"
2005-10-20,"hiwassee","us","changing"
2014-04-11,"hobbs","us","changing"
2014-04-11,"hobbs","us","changing"
2007-08-07,"hoboken","us","changing"
2000-06-21,"holland county","us","changing"
1998-11-01,"hollywood","us","changing"
2004-03-09,"hollywood","us","changing"
2001-10-12,"holmdel","us","changing"
2004-10-27,"holopaw","us","changing"
2014-01-16,"holts summit","us","changing"
2005-05-24,"holualoa","us","changing"
2009-06-09,"holyoke","us","changing"
2014-05-08,"honolulu","us","changing"
2006-05-15,"hope mills","us","changing"
2010-04-13,"hopkins","us","changing"
2011-07-17,"horseheads","us","changing"
2003-11-26,"hortense","us","changing"
2008-07-05,"hot springs","us","changing"
2010-08-24,"hot springs","us","changing"
2009-03-19,"houston","us","changing"
2011-01-05,"houston","us","changing"
2004-03-02,"houston","us","changing"
2001-01-03,"houston","us","changing"
2008-03-31,"houston","us","changing"
2010-07-06,"houston","us","changing"
2010-11-21,"houston","us","changing"
2012-01-12,"hudson/stillwater",NA,"changing"
2008-03-04,"hughson","us","changing"
2000-02-16,"hull (the quadrant estate) (uk/england)","gb","changing"
2002-08-16,"humble","us","changing"
2011-07-06,"hummlestown",NA,"changing"
2012-10-30,"hunstville",NA,"changing"
2002-12-23,"huntington","us","changing"
2008-10-31,"huntington beach","us","changing"
2006-10-30,"huntington beach","us","changing"
2010-04-13,"huntington beach","us","changing"
2009-03-19,"huntington beach","us","changing"
2008-04-17,"huntington park","us","changing"
2006-05-15,"huntington park","us","changing"
2014-01-10,"huntsville","us","changing"
2006-12-07,"hyden","us","changing"
1999-06-23,"hydes","us","changing"
2000-12-02,"idaho (i-90 interstate)",NA,"changing"
2002-09-28,"idaho city","us","changing"
1999-01-28,"idaho falls","us","changing"
2006-07-16,"imperial beach","us","changing"
2012-05-13,"in flight (unknown location)",NA,"changing"
2000-01-07,"in-flight/europe",NA,"changing"
2010-06-10,"independence","us","changing"
2013-09-30,"indian rocks beach","us","changing"
2014-04-18,"indianapolis","us","changing"
1999-01-28,"indianapolis","us","changing"
2013-08-30,"indianapolis","us","changing"
2003-09-24,"indianapolis","us","changing"
2013-09-09,"ingleside","us","changing"
2007-11-28,"interstate 84 eastbound; exit 147",NA,"changing"
2003-10-15,"intervalle",NA,"changing"
2002-04-25,"iowa",NA,"changing"
2010-06-03,"iowa city","us","changing"
2012-08-19,"iowa city","us","changing"
2007-11-28,"irvine","us","changing"
2013-05-15,"irvine","us","changing"
1999-01-28,"irvine","us","changing"
2004-09-29,"irving","us","changing"
2000-03-07,"isabela (puerto rico) ?",NA,"changing"
2008-03-31,"isabella",NA,"changing"
2007-04-27,"isanti","us","changing"
2004-11-09,"islamabad (pakistan)",NA,"changing"
2011-07-04,"isle la motte","us","changing"
2003-04-22,"isle of palms","us","changing"
2006-10-30,"issaquah","us","changing"
2004-02-12,"istanbul (turkey)",NA,"changing"
2011-05-02,"italy/waxachacie (somewhere in between)",NA,"changing"
2013-08-30,"jackfish lake (canada)",NA,"changing"
2008-04-17,"jackson","us","changing"
2002-04-08,"jacksonville","us","changing"
2003-09-17,"jacksonville","us","changing"
2000-01-07,"jacksonville","us","changing"
2012-10-30,"jacksonville beach","us","changing"
2004-01-31,"jacksonville beach","us","changing"
2002-09-13,"jacksonville beach","us","changing"
2001-10-12,"jamestown","us","changing"
2010-08-24,"jamestown","us","changing"
2005-04-16,"jasper","us","changing"
2002-07-26,"jeannette","us","changing"
2003-07-16,"jefferson  (holden)","us","changing"
2008-08-12,"jensen beach","us","changing"
2013-08-30,"jericho","us","changing"
2000-12-02,"jerome","us","changing"
2009-03-19,"jersey city","us","changing"
2012-05-13,"jessup","us","changing"
2013-05-15,"johnsonville","us","changing"
2007-10-08,"johnston","us","changing"
2012-11-19,"jonah","us","changing"
2003-11-26,"jonesboro (near)","us","changing"
2004-05-10,"joplin","us","changing"
2014-01-24,"jupiter","us","changing"
2005-05-11,"jupiter","us","changing"
2008-03-04,"kailua","us","changing"
2008-03-04,"kalamazoo","us","changing"
2004-01-17,"kalamazoo","us","changing"
1999-04-26,"kamuela (waimea)",NA,"changing"
2002-03-19,"kandy (sri lanka)",NA,"changing"
2003-10-07,"kansas city","us","changing"
2006-05-15,"kansas city","us","changing"
2009-12-12,"kansas city","us","changing"
2001-01-03,"kansas city","us","changing"
2005-07-13,"kansas city","us","changing"
2004-01-31,"kansas ciy",NA,"changing"
2003-09-04,"katy","us","changing"
2013-09-30,"keeseville","us","changing"
2013-05-15,"keizer","us","changing"
2013-07-03,"kells (ireland)",NA,"changing"
2001-02-24,"kellyville","us","changing"
2004-03-17,"kelowna (canada)","ca","changing"
2014-02-27,"kelowna (canada)","ca","changing"
2010-08-30,"kelso","us","changing"
2011-10-10,"kenmore","us","changing"
2003-10-15,"kennedyville","us","changing"
2004-09-09,"kennett square","us","changing"
2011-10-10,"kennewick","us","changing"
2013-09-30,"kennewick","us","changing"
2009-05-12,"kennewick/richland",NA,"changing"
2000-03-07,"kenosha","us","changing"
2014-01-30,"kent","us","changing"
2004-09-29,"kent (uk/england)","gb","changing"
2004-01-31,"kent county (canada)",NA,"changing"
2000-01-22,"kent/warren (between; on rte 341)",NA,"changing"
2003-10-15,"kenya",NA,"changing"
2009-12-12,"kerhonkson","us","changing"
2008-08-12,"kernersville","us","changing"
1999-01-28,"kerrville","us","changing"
2009-01-10,"key west","us","changing"
2000-01-07,"keys/ceres (between&#44 right over hyw 99)",NA,"changing"
2008-06-12,"keysville","us","changing"
2004-10-27,"killeen","us","changing"
2010-11-21,"kiluea",NA,"changing"
2005-05-11,"kinderhook","us","changing"
2011-07-06,"kinderhook","us","changing"
2001-10-12,"kingman","us","changing"
2011-08-07,"kingman","us","changing"
2003-10-31,"kingsport","us","changing"
2005-11-08,"kingston (canada)","ca","changing"
2009-03-19,"kingston (canada)","ca","changing"
2010-07-28,"kingwood",NA,"changing"
1999-10-02,"kirkersville","us","changing"
2009-06-09,"kirkland","us","changing"
2011-05-29,"kitsap county",NA,"changing"
2007-06-12,"knin (croatia)",NA,"changing"
1999-05-24,"knoxville","us","changing"
2004-03-09,"koh samui (thailand)",NA,"changing"
2013-11-20,"kuala lumpur (malaysia)",NA,"changing"
2014-03-18,"kuala lumpur (malaysia)",NA,"changing"
2011-03-10,"kuching (malaysia)",NA,"changing"
2005-10-11,"kuwait",NA,"changing"
2005-12-16,"la grande (morgan lake)","us","changing"
1999-08-10,"la grande (union county airport)","us","changing"
2008-01-21,"la mesa","us","changing"
2003-10-07,"la moille","us","changing"
2001-08-05,"la veta","us","changing"
2010-04-13,"laconia","us","changing"
2010-04-13,"laconia","us","changing"
2008-03-04,"lacygne",NA,"changing"
2001-10-12,"lafayette","us","changing"
2003-11-26,"lafayette","us","changing"
2004-12-03,"laguna niguel","us","changing"
2013-07-03,"lahaina","us","changing"
1998-11-19,"lake charles","us","changing"
2012-05-29,"lake elsinore","us","changing"
2010-06-10,"lake elsinore","us","changing"
2011-12-12,"lake havasu city","us","changing"
2012-01-12,"lake havasu city","us","changing"
2012-11-04,"lake odessa","us","changing"
2005-04-16,"lake oswego","us","changing"
2007-08-07,"lake oswego","us","changing"
2006-10-30,"lake ridge","us","changing"
2007-08-07,"lake station","us","changing"
2013-12-02,"lake stevens","us","changing"
2012-10-30,"lake wales","us","changing"
2012-10-30,"lake wales","us","changing"
2011-03-23,"lake worth","us","changing"
2007-11-28,"lakeland","us","changing"
2006-07-16,"lakeland","us","changing"
2011-01-05,"lakewood","us","changing"
2012-08-05,"lakewood","us","changing"
2004-01-22,"lambertville","us","changing"
2004-01-17,"lambertville","us","changing"
2012-11-19,"lancaster","us","changing"
2011-10-10,"lantana","us","changing"
2011-12-17,"laramie","us","changing"
2002-04-08,"laramie","us","changing"
2003-10-31,"laramie (east of)","us","changing"
2004-04-27,"las cruces","us","changing"
2008-06-12,"las cruces","us","changing"
2012-07-04,"las cruces","us","changing"
2001-10-12,"las cruces","us","changing"
2008-10-31,"las vegas","us","changing"
2010-11-21,"las vegas","us","changing"
2008-10-31,"las vegas","us","changing"
2002-11-09,"las vegas","us","changing"
2002-01-29,"las vegas","us","changing"
2002-05-14,"las vegas","us","changing"
2013-07-03,"las vegas","us","changing"
2001-04-28,"las vegas","us","changing"
2009-01-10,"las vegas","us","changing"
2011-05-29,"las vegas","us","changing"
2010-06-23,"las vegas","us","changing"
2009-04-14,"las vegas","us","changing"
2003-08-28,"las vegas","us","changing"
2013-08-30,"las vegas","us","changing"
2004-03-29,"laurel","us","changing"
2010-11-21,"laurel hill","us","changing"
2012-10-30,"laurence harbor","us","changing"
2008-06-12,"lava hot springs","us","changing"
2009-08-05,"lavale",NA,"changing"
1999-04-02,"laverne",NA,"changing"
2012-10-30,"lawrenceville","us","changing"
2001-12-05,"lawton","us","changing"
2007-10-08,"lawton","us","changing"
2012-10-30,"lee&#39s summit",NA,"changing"
2012-08-05,"lee&#39s summit",NA,"changing"
2013-08-30,"lee&#39s summit",NA,"changing"
2002-09-29,"lehi","us","changing"
2013-12-12,"leland","us","changing"
2012-01-12,"lenore","us","changing"
2007-02-01,"leupp","us","changing"
2005-05-24,"lewisville","us","changing"
2012-10-30,"lexington","us","changing"
2013-08-30,"libby","us","changing"
2012-03-13,"liberal","us","changing"
2006-12-07,"liberty","us","changing"
2004-09-09,"liberty hill","us","changing"
2014-01-16,"lilburn","us","changing"
2007-11-28,"lincoln","us","changing"
2005-04-16,"lincoln","us","changing"
2002-06-12,"lincoln","us","changing"
2006-10-30,"lincoln","us","changing"
1998-06-18,"lincoln city","us","changing"
1999-10-02,"lincolnton","us","changing"
2001-10-12,"linden","us","changing"
2005-09-02,"lindenhurst","us","changing"
2013-06-02,"lisbon","us","changing"
2005-10-11,"lithia springs","us","changing"
2011-10-10,"lititz","us","changing"
2013-09-30,"lititz","us","changing"
2009-03-19,"little neck bay",NA,"changing"
2012-10-30,"little river","us","changing"
2007-11-28,"little rock","us","changing"
2002-06-12,"littleton","us","changing"
2010-04-13,"liverpool","us","changing"
2001-02-18,"liverpool (uk/england)","gb","changing"
2010-06-23,"livonia","us","changing"
2011-05-02,"lodi","us","changing"
2004-07-25,"logansport","us","changing"
2005-09-02,"london (epping) (uk/england)","gb","changing"
2009-01-10,"london (uk/england)","gb","changing"
2014-01-10,"london (uk/england)","gb","changing"
2001-08-05,"london (uk/england)","gb","changing"
2010-07-19,"london (uk/england)","gb","changing"
2002-09-19,"london (uk/england)","gb","changing"
2007-10-08,"london (uk/england)","gb","changing"
2014-03-27,"londonderry","us","changing"
2002-01-29,"long beach","us","changing"
2009-03-19,"long beach","us","changing"
2011-10-10,"long beach","us","changing"
2001-08-05,"long island (above)",NA,"changing"
2013-02-04,"long lake/traverse city",NA,"changing"
2013-07-03,"longmont","us","changing"
2013-08-30,"longmont","us","changing"
2000-12-20,"longville","us","changing"
2004-09-29,"lonoke","us","changing"
2000-12-20,"loon lake",NA,"changing"
2008-06-12,"lorain","us","changing"
2000-12-02,"lordsburg/deming",NA,"changing"
2003-11-26,"los alamitos","us","changing"
2006-10-30,"los alamos","us","changing"
2006-10-30,"los angeles","us","changing"
2000-12-02,"los angeles","us","changing"
2000-12-09,"los angeles","us","changing"
2011-01-05,"los angeles","us","changing"
2008-03-04,"los angeles",NA,"changing"
2007-04-27,"los angeles","us","changing"
2012-05-13,"los angeles","us","changing"
2013-05-15,"los angeles","us","changing"
2002-03-19,"los angeles","us","changing"
2011-05-02,"los angeles","us","changing"
2006-05-15,"los angeles","us","changing"
2003-10-31,"los angeles","us","changing"
2004-09-01,"los angeles","us","changing"
2005-10-11,"los angeles","us","changing"
2011-10-10,"los angeles","us","changing"
2003-09-12,"los angeles","us","changing"
2002-07-01,"los angeles (knottsberry farm area)","us","changing"
2008-01-21,"los angeles (lax)","us","changing"
2005-10-20,"louisville","us","changing"
2011-10-25,"louisville","us","changing"
2006-05-15,"louisville","us","changing"
2007-11-28,"louisville","us","changing"
2002-11-16,"louisville","us","changing"
2006-03-11,"louisville","us","changing"
2008-06-12,"louisville","us","changing"
2010-06-03,"louisville","us","changing"
2010-05-12,"louisville","us","changing"
1999-11-17,"louisville (45 miles southeast of)","us","changing"
2005-09-02,"lubbock","us","changing"
1999-06-23,"lumberton","us","changing"
2004-03-09,"luton (uk/england)","gb","changing"
2011-10-10,"lyle","us","changing"
2000-12-02,"lyndhurst","us","changing"
2009-08-05,"lynnwood","us","changing"
2014-03-27,"mackinaw (20 min south of; on hwy 75)",NA,"changing"
2005-09-02,"madison","us","changing"
2005-09-02,"madison","us","changing"
2012-09-24,"madras","us","changing"
2009-01-10,"male (maldives)",NA,"changing"
2010-07-19,"malibu","us","changing"
2003-05-13,"manassas","us","changing"
2008-10-31,"manchester","us","changing"
2009-03-19,"manchester (uk/england)","gb","changing"
2013-05-15,"mandeville","us","changing"
2008-10-31,"manhattan","us","changing"
2013-06-02,"manila (philippines)",NA,"changing"
2011-06-27,"mankato","us","changing"
2008-10-31,"manteca","us","changing"
2007-04-27,"manzanillo (mexico)",NA,"changing"
2008-02-14,"maple ridge (canada)","ca","changing"
2010-02-14,"maple valley","us","changing"
2012-11-04,"marana","us","changing"
2008-01-21,"maricopa","us","changing"
2005-01-19,"maricopa","us","changing"
2013-12-02,"marietta","us","changing"
2013-12-05,"marietta","us","changing"
2013-05-15,"marion","us","changing"
2013-04-12,"marion","us","changing"
2005-05-24,"marion","us","changing"
2006-10-30,"maroa","us","changing"
2012-08-05,"marshalltown","us","changing"
2009-12-12,"martindale","us","changing"
1999-10-19,"martinez","us","changing"
2006-07-16,"martinsville","us","changing"
2005-10-11,"mason","us","changing"
2013-10-14,"maumee/toledo",NA,"changing"
2013-09-09,"mayfield","us","changing"
2009-08-05,"mcarthur","us","changing"
2009-08-05,"mccalla","us","changing"
2005-05-11,"mcdonough","us","changing"
2002-01-11,"mcgrady (wilkes county)","us","changing"
2008-06-12,"mchenry","us","changing"
2009-04-14,"mcmurray","us","changing"
